mfcc_1_mean,mfcc_1_std,mfcc_1_max,mfcc_1_min,mfcc_2_mean,mfcc_2_std,mfcc_2_max,mfcc_2_min,mfcc_3_mean,mfcc_3_std,mfcc_3_max,mfcc_3_min,mfcc_4_mean,mfcc_4_std,mfcc_4_max,mfcc_4_min,mfcc_5_mean,mfcc_5_std,mfcc_5_max,mfcc_5_min,mfcc_6_mean,mfcc_6_std,mfcc_6_max,mfcc_6_min,mfcc_7_mean,mfcc_7_std,mfcc_7_max,mfcc_7_min,mfcc_8_mean,mfcc_8_std,mfcc_8_max,mfcc_8_min,mfcc_9_mean,mfcc_9_std,mfcc_9_max,mfcc_9_min,mfcc_10_mean,mfcc_10_std,mfcc_10_max,mfcc_10_min,mfcc_11_mean,mfcc_11_std,mfcc_11_max,mfcc_11_min,mfcc_12_mean,mfcc_12_std,mfcc_12_max,mfcc_12_min,mfcc_13_mean,mfcc_13_std,mfcc_13_max,mfcc_13_min,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_5_mean,mfcc_delta_5_std,mfcc_delta_6_mean,mfcc_delta_6_std,mfcc_delta_7_mean,mfcc_delta_7_std,mfcc_delta_8_mean,mfcc_delta_8_std,mfcc_delta_9_mean,mfcc_delta_9_std,mfcc_delta_10_mean,mfcc_delta_10_std,mfcc_delta_11_mean,mfcc_delta_11_std,mfcc_delta_12_mean,mfcc_delta_12_std,mfcc_delta_13_mean,mfcc_delta_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_1_mean,spectral_contrast_1_std,spectral_contrast_2_mean,spectral_contrast_2_std,spectral_contrast_3_mean,spectral_contrast_3_std,spectral_contrast_4_mean,spectral_contrast_4_std,spectral_contrast_5_mean,spectral_contrast_5_std,spectral_contrast_6_mean,spectral_contrast_6_std,spectral_contrast_7_mean,spectral_contrast_7_std,spectral_flatness_mean,spectral_flatness_std,zcr_mean,zcr_std,rms_mean,rms_std,rms_max,tempo,file_id,label,label_binary
-684.2376,42.415222,-608.6983,-751.8989,150.7574,49.73532,212.30841,70.025986,103.084435,24.675817,136.57074,25.706211,47.032524,6.0283113,66.42299,5.9177647,3.3122358,23.746044,43.332577,-32.152046,-16.698294,28.55811,30.45301,-52.717262,-14.356637,22.179787,23.92776,-42.456566,-0.19550496,12.26566,25.007843,-26.42506,13.60816,5.344458,28.127483,-0.5150993,19.810532,3.8852968,31.800121,9.26207,18.295107,6.516888,31.694067,2.5097525,13.466865,8.337558,29.404526,-4.589019,9.698566,7.0951715,23.953596,-5.7116256,0.09603499,3.1307006,0.1397918,3.6149743,0.09225252,1.8832586,-0.010847741,0.708052,-0.07315974,1.8034897,-0.08279459,2.2235913,-0.07275597,1.8361181,-0.046886194,1.1568856,-0.015189247,0.640557,0.002451624,0.47344443,-0.00032208947,0.57866246,-0.006069548,0.6966695,-0.0025959488,0.6550061,243.5107321694466,134.23509610033918,213.62332570298585,102.96674324463795,432.5807175769156,251.87535217847005,23.511323546759108,4.871512298285396,11.614262368474567,3.0291801141443595,13.996850005966484,2.8319019973848123,22.038015937226877,6.256667469963968,47.50829006196851,5.763782083957454,18.11904372319803,2.159555695269365,18.732813161895606,1.332721812482625,1.4875678e-06,2.963379e-05,0.018070185516640868,0.0132051174582181,0.005275897,0.0021428291,0.014743963,0.0,M_N_LUA,Normal,0
-860.38245,26.549582,-697.55865,-894.72003,197.87132,29.001839,261.23117,160.00714,80.13294,14.074979,118.622696,50.044266,10.844649,6.644157,38.035202,-11.879994,6.5291047,12.445651,28.925272,-28.522799,8.185581,14.2084675,32.13599,-28.892008,-11.432825,12.148747,10.46203,-40.54889,-20.724237,8.575152,-4.26799,-47.785904,-1.4249024,5.7440186,13.136715,-18.958641,17.775738,4.3173966,30.271847,-3.1860154,13.053014,4.235645,25.145012,0.28786215,1.0315895,5.2850776,13.972762,-13.6726265,2.1636832,5.389196,16.00666,-10.747264,-0.18031086,2.1629286,-0.05056448,2.3504124,0.007586922,1.4325285,0.0012610557,0.8449951,0.052528232,0.99624825,0.08258198,1.0878868,0.059515577,0.9977029,0.025428914,0.80194396,0.023083039,0.6540409,0.031622708,0.6124419,0.025637662,0.56579936,0.011492919,0.6118808,0.0021386072,0.63210636,346.90812102472233,71.35901985148891,299.61595717544753,67.04066670504541,604.5963440886223,72.9888729326787,19.82556448395797,5.112767614727812,12.634423232701911,4.0846990023494865,14.428415468442982,3.052257412809412,15.8193854033626,3.7948066344522497,57.44960939330535,4.973268409520154,11.012624539263358,1.4549393071535515,10.576585140686195,1.0000518000953234,1.4823435e-05,2.2324904e-05,0.028708821110681116,0.009307549156482183,0.00044963456,0.00033845325,0.001557663,0.0,F_R_RLA,Rhonchi,1
-795.2198,28.204233,-670.99396,-842.3297,174.69345,32.49492,227.02213,120.1215,94.30502,16.862352,131.31123,23.88382,33.85369,5.2949004,54.636566,7.640435,11.385214,11.595455,32.51997,-15.00946,2.5339377,13.811292,28.923077,-21.991798,-7.851579,11.622286,16.669617,-28.843044,-9.129671,8.253363,8.78099,-25.64809,3.48235,6.175366,21.102493,-9.657118,13.400378,6.781335,32.3319,-7.6250744,8.346988,9.578341,31.72595,-13.415067,-1.5470041,11.549472,23.731941,-22.532995,-2.759763,10.393718,17.716873,-23.409142,0.1430373,2.0602865,0.11717603,2.3060944,0.00526005,1.3584096,-0.017473519,0.69039243,-0.023243142,0.96118224,-0.034894485,1.0191965,-0.036937755,0.8507054,-0.03362388,0.726341,-0.029605648,0.6720889,-0.037044596,0.7302669,-0.048064377,0.9226461,-0.046989832,1.0271257,-0.031800143,0.8977421,266.38759993219196,70.80606994206647,232.40905481405517,41.74207280465075,422.78077683581654,122.52892556013354,19.497207659815313,4.879278837723483,15.22948580884674,4.655141274626437,15.584469227641463,3.5495717074789264,18.66474932151907,4.667414025657243,54.090056737607355,4.761487234825366,14.739779440520747,0.9193103471420274,14.544420332241263,0.8559268470785695,1.7466475e-06,2.324479e-06,0.020715672165247678,0.007946087169452174,0.001259385,0.00081261,0.004961978,0.0,F_W_RUA,Wheezing,1
-882.7764,32.62373,-699.3153,-911.4283,211.3555,35.65032,283.202,116.73779,78.528206,15.292437,110.90113,12.781687,4.8865333,6.2331786,27.20288,-12.865297,6.5474124,16.366077,27.158787,-28.390526,11.522733,19.610611,35.807167,-27.373768,-11.504619,17.53424,8.330666,-47.751842,-23.06979,11.618778,8.603527,-48.95324,-0.817341,5.155672,10.658796,-16.51459,21.358765,3.2049632,29.986286,8.768419,16.140081,3.6841562,25.834541,3.2336988,3.8052783,4.5311885,14.981682,-12.215629,7.299745,3.8451061,17.88152,-5.8326383,-0.07469771,3.3896773,0.17446686,3.2075365,0.082578145,1.4506351,-0.05132561,0.8045799,-0.0628653,1.5515984,-0.04788358,1.8008573,-0.060111962,1.621077,-0.06162029,1.1734608,-0.020797128,0.6821878,0.014728345,0.5556908,0.009020344,0.5461945,-0.008131966,0.6057633,-0.000279419,0.5885359,335.268498359917,123.26159385147982,300.50796537008597,130.3999249358085,584.8797966452206,163.71238848606853,20.102290818518743,5.029529754394708,11.261791279533414,3.32109971373037,15.730268264964117,3.1183763050803504,15.359770365647137,4.237747792740016,56.774130031836464,5.883553842942318,13.329593039315618,1.7017657554329886,12.896319741080516,1.6924967840782217,3.107479e-05,0.00039394342,0.02730595733359133,0.015555521139262453,0.0005940559,0.0005176273,0.001920833,0.0,M_PR_LLA,Pleural Rub,1
-863.6367,35.77176,-788.82544,-898.27094,194.20076,40.409294,277.32788,122.53296,79.72057,17.600056,119.187,17.88998,13.034007,6.9413943,31.413418,-6.3242836,10.467888,18.032385,36.04576,-27.040041,14.098501,20.124142,43.78347,-27.182419,-3.6414402,16.7331,21.128391,-42.050774,-12.723346,11.483701,15.245531,-40.788185,4.8070965,7.0268254,19.63098,-14.554422,21.891798,5.907577,33.125908,5.0690026,16.315327,6.8645234,29.358334,-5.436701,4.8592763,6.504917,18.125069,-15.48447,7.2214837,3.926531,17.267027,-5.7445993,-0.0818566,3.1304724,0.022329053,3.44874,0.03155023,1.6540565,-0.02126104,0.84135044,-0.0026670906,1.599992,0.013463818,1.7629778,-0.0046113455,1.5088371,-0.023632227,1.1357114,-0.013663933,0.79803693,0.00015620624,0.6936976,-0.0005770158,0.7364997,-0.002260282,0.7233057,0.0049614683,0.5910813,259.93061374404135,116.17414068937252,276.7910104978115,101.07458525594701,431.23072574013156,175.03614714916205,20.646228235716315,4.914926935438866,12.805771103322089,3.537226433368874,14.194399663189785,3.1432836400569313,15.565655739889921,4.076680089308099,56.0467655449519,5.84099740150377,15.210776802717914,1.7559248847323758,14.192422438825316,1.45998270464173,8.140856e-06,9.7695076e-05,0.01850102191369969,0.014203683797266827,0.00076288445,0.00045882963,0.0020853195,0.0,M_PR_LMA,Pleural Rub,1
-801.7163,29.536728,-721.28406,-838.07007,161.95735,34.0147,224.6148,117.473175,90.51574,16.990658,122.563,22.425428,36.92698,6.680859,57.345238,-0.5000107,16.601076,13.598546,35.90371,-14.152555,7.1833444,14.818953,27.85374,-24.623058,-4.1363683,11.319902,16.481724,-27.829506,-6.3338795,7.2551928,12.644615,-22.462708,5.6652246,5.286856,22.372704,-7.6481442,16.479189,5.5313897,30.82637,1.5912851,13.744017,7.834647,34.37317,-3.5859106,5.3736143,9.7725725,27.54264,-15.442889,3.051726,8.927972,21.306915,-14.265975,0.05680549,2.2625394,0.044525996,2.5967975,-0.0024276709,1.5106014,-0.0017224133,0.83440423,0.011791274,1.0700562,0.009497947,1.126589,0.003194443,0.9080634,-0.00011886569,0.7078938,0.002778641,0.6704161,0.007820748,0.6878915,0.0045379302,0.7885438,-0.0013217207,0.8928018,-0.0007714232,0.8205169,224.36424436592154,83.56320944581405,238.69341644775187,78.46439909856663,373.9977384868421,150.8117238428022,20.068702581308578,4.7726630600778215,13.361545123697143,4.28070597573524,14.035066545364456,2.829874608997992,16.409592825163394,4.028939433011391,54.09209298541082,5.501090090520656,15.525803386863894,1.438947303940956,15.270984522563849,1.0084323694758976,2.8065272e-06,2.652499e-05,0.015538076867260062,0.009464353183013405,0.0011527331,0.00049783976,0.003778524,0.0,M_R_RUA,Rhonchi,1
-768.1678,28.354746,-699.28864,-802.4729,143.47041,32.212063,225.73262,102.3617,88.300514,14.659237,135.38332,60.292564,37.04322,6.9587135,54.20201,6.621442,6.9691286,13.913995,26.737215,-25.691164,-6.561017,13.565092,18.178547,-40.7277,-10.37086,8.5129,7.4749956,-34.584248,-4.5769176,4.64807,9.621958,-17.90884,7.597411,4.401782,18.816326,-5.5488605,15.692305,4.504585,25.749027,2.2014825,13.409908,7.3116684,29.4323,-4.8308992,6.00634,9.534442,24.06422,-17.07197,1.4423598,8.23889,18.795643,-18.746439,0.07785612,2.0036838,0.07481203,2.2679148,0.011385112,1.1581525,-0.017097086,0.74337935,-0.011492762,1.0448313,-0.010382596,1.0026325,-0.019691905,0.73153394,-0.019036153,0.61342365,-0.009865583,0.5743206,-0.010771632,0.5169949,-0.020834636,0.66712356,-0.022966081,0.8203895,-0.014044043,0.7053293,279.55161133708026,85.25383282307392,272.4361652364013,58.15423626850628,529.7967963912539,135.53428454658484,20.639292527939975,4.686865371606792,12.774139222372762,3.6695654063551926,13.24536987461695,3.059927014474984,18.611127545715338,4.6219676827484415,55.019633991546,5.388694954547216,16.910423860772365,1.0985410236008977,16.95716382602363,1.093064350015355,4.3377927e-06,1.1442912e-05,0.0203573976876935,0.010952012510140788,0.0009370912,0.00077589165,0.0068995007,0.0,M_R_LUA,Rhonchi,1
-763.46857,44.663315,-541.48315,-807.7609,141.2364,49.810135,237.05896,90.26677,92.23984,23.469177,144.78802,28.30775,45.06798,6.5650663,65.948685,20.787983,15.395466,21.065184,43.468323,-31.400518,1.2968372,24.294024,31.712788,-48.048504,-2.8542504,19.061308,24.568615,-42.027786,1.3433121,11.266604,20.74133,-25.229454,10.381679,6.060011,24.959385,-10.402768,16.344866,5.4327683,30.286566,-5.2237587,14.951782,7.8968678,28.455788,-7.8886614,10.418491,9.729306,24.095108,-16.313463,8.453991,7.9403768,20.718098,-18.615759,-0.26692685,4.1771727,-0.09954656,4.5693774,-0.0020970264,2.3866181,0.0025015143,0.80995077,0.031632673,1.9367121,0.047936033,2.196971,0.03781682,1.7336956,0.018830087,1.1246753,0.01586641,0.7678835,0.022556715,0.6825002,0.028455261,0.81682765,0.031301886,0.98822767,0.029773269,0.8540069,184.07151769466327,127.5574240008741,201.60503602725507,95.26802740490034,281.63163034539474,233.25205207719983,22.88085328650786,4.787946895748193,11.643886990875739,3.4837575167458863,14.278903952800258,3.0848335518668177,17.64878614138703,6.039770153099692,49.906459396563925,4.890234519193777,12.690087747920355,1.6609922393446983,11.369557803197342,0.9023438206950369,9.660833e-06,0.0002201019,0.012548676954334365,0.012337844881760639,0.0026880275,0.0011773062,0.008097054,0.0,F_PR_LMA,Pleural Rub,1
-683.5999,37.03766,-614.68823,-754.2645,146.91724,44.070553,206.86215,61.15683,104.36624,23.796724,138.33841,35.45851,53.50495,6.5446754,72.36143,17.564503,12.468904,17.82183,45.138863,-26.79195,-8.53637,22.195005,35.634346,-43.560623,-10.234244,17.774218,28.776133,-34.569515,-1.3600774,10.768738,24.708748,-18.546871,7.7350726,6.493748,25.869072,-5.9391046,10.873834,6.2720985,29.5907,-2.5120463,8.032244,8.804303,31.013573,-9.902576,3.1703851,11.132299,28.911911,-16.967506,0.22130638,11.24069,23.649036,-22.53144,0.13324523,3.0240242,0.16783617,3.5697894,0.09913298,2.0018442,0.0068338295,0.81845325,-0.04845613,1.4058124,-0.052893646,1.7347538,-0.0380139,1.4743093,-0.018932184,1.0522467,-0.0034220195,0.79232526,-0.007196887,0.7262853,-0.025858143,0.8479656,-0.037955675,0.985606,-0.034578543,0.9785935,236.11363176143428,99.5324837831331,190.1659781445406,86.6104858292928,385.3810029871324,179.29588626829778,22.102568713209912,4.815188430535814,16.3564702964518,4.690626836227037,15.319466840795714,3.0742401253697804,22.060063594530504,5.875605280652932,47.49763931269845,5.389290912449176,15.61014866512627,1.2215340785270503,15.387461106122567,1.0012505039473216,1.97083e-06,4.5032593e-05,0.018596259433049534,0.009280730892900008,0.0051420312,0.0028643603,0.018011108,0.0,M_W_RLA,Wheezing,1
-864.59247,16.721,-775.17255,-882.4857,203.94456,18.295433,252.7309,137.24403,81.89978,8.270059,103.63937,24.29245,10.744221,5.4571996,31.537136,-5.485443,7.2400765,8.9954,20.112717,-20.118248,9.537761,8.9110985,22.398819,-15.838058,-10.440564,6.700972,2.8655338,-31.96096,-19.26395,4.4557753,5.4205713,-32.948128,1.9299752,3.3662112,12.72061,-7.396925,22.515217,3.5803564,32.35177,12.207006,17.186144,4.9282813,29.812496,3.3016672,3.390067,5.834998,18.442698,-12.898272,2.9613514,4.9870276,15.462154,-12.107363,-0.07983816,1.4741894,0.042697586,1.3159302,0.051394366,0.8972612,-0.010207889,0.6484912,-0.0031142854,0.7004146,0.0069297547,0.6427019,-0.009610086,0.567311,-0.022437735,0.5477525,-0.0065076468,0.5040383,0.0070694606,0.5288786,-0.0033868444,0.5525992,-0.019165933,0.5826543,-0.019833107,0.5377028,314.77792449879354,63.686511875010844,301.87891042640126,77.5448391728008,606.0963350183823,61.76248843904186,20.503540937011785,4.866614491749811,12.507618189841619,3.4040754264716195,13.905076596039475,3.120436162645216,16.748700083903575,2.845714111936434,58.599681572730404,5.715005621461855,15.325626886704677,1.5224032088440271,14.82878208122499,1.0317231833110587,8.948498e-06,2.5177875e-05,0.0234148244001548,0.009058154862600412,0.00042138962,0.00017744311,0.0013600821,0.0,M_R_RLA,Rhonchi,1
-771.7842,34.897346,-712.4895,-821.7606,178.36586,38.050808,234.77592,124.07289,91.28734,13.117253,118.91917,43.79328,20.033226,11.714516,41.94499,-7.6548576,-11.499304,22.57608,25.827717,-45.545425,-21.123217,22.014935,14.717512,-51.278404,-23.782223,15.246343,2.0551853,-49.427208,-15.11,7.5935297,1.138744,-32.00179,4.1435065,3.3852756,17.474483,-6.509747,17.441334,3.0535812,28.793829,8.658364,15.122775,5.5754747,27.607471,-1.0399103,7.9105268,6.555738,23.960491,-10.258657,7.8037443,3.7094512,18.140875,-4.3505383,0.0035733674,2.234675,0.027606858,2.4405613,0.035733916,1.0868063,-0.013037076,0.93422496,-0.048765738,1.536132,-0.034511235,1.4908972,-0.015299469,1.0947963,-0.009846218,0.7017098,-0.0047702836,0.5012393,-0.0076734414,0.42420167,-0.021984566,0.56186074,-0.027805666,0.6398329,-0.013949695,0.48794612,391.9193380126471,127.12393007020887,255.38486698180222,53.91767560593045,619.4962539909055,82.02939690474201,21.217404768994882,5.081418213588018,12.541346349480648,3.107769228694072,14.93986661166518,2.995108759858017,20.136294926555074,5.257377829697655,53.535593020709804,5.977726426505479,16.204275745798437,1.3184291972617783,16.64305816855661,1.0553374750578366,2.8036113e-06,8.774441e-06,0.03403909878095975,0.018180511176285438,0.0012847303,0.0008687883,0.0046145204,0.0,M_N_RMA,Normal,0
-727.62604,41.595142,-534.4013,-780.5002,145.96783,47.8847,246.11267,82.35617,102.44273,25.191576,149.7528,40.91922,53.3638,6.2990685,76.98783,25.880672,15.042718,17.264156,46.321106,-27.700901,-5.829737,21.203806,27.276148,-48.079803,-10.566419,17.29437,18.201675,-42.60181,-4.596671,11.312466,18.11834,-25.755741,4.529364,7.3684716,21.987915,-14.551062,9.911206,5.9751296,23.47436,-8.104411,9.175105,7.512056,23.934092,-10.803321,5.2611723,9.362077,22.060654,-16.831852,2.4138105,8.89752,18.791237,-14.262836,-0.2869742,3.0636535,-0.20148636,3.4912548,-0.024532586,2.2263236,0.016616013,0.81477666,0.048410732,1.2590604,0.06342226,1.5531042,0.054707248,1.3632991,0.032350305,1.0370303,0.021727975,0.7954597,0.024731379,0.65454257,0.03121666,0.67463535,0.031692512,0.77617997,0.023718176,0.7520101,200.3500580864971,112.00410134868848,187.23312026673466,53.02277431468943,302.81483558678406,189.5792331044814,21.9942612960134,4.444325440470508,13.77326317546794,4.677795882936314,15.303026329697119,3.439210255494476,19.329399463565714,5.255674473740474,48.53421744523047,5.472928928595699,14.761746972428824,1.5216510148268256,13.93978693252594,1.0890477023333824,8.467683e-07,1.6199014e-05,0.01563860535990712,0.011890852208047559,0.004254144,0.002284488,0.014295053,0.0,M_R_LMA,Rhonchi,1
-738.0644,30.856043,-478.36838,-772.1558,127.93547,33.270603,192.3606,86.334595,94.25488,18.71128,127.70357,15.514494,55.280018,6.14179,70.69322,24.462757,23.854189,12.012912,47.75669,-6.0514455,6.3821654,14.132859,34.0897,-24.951324,2.5725367,10.39533,23.535133,-20.73048,7.796574,5.7317166,21.062368,-6.8165774,15.278396,4.0173855,25.880444,0.49651268,19.019077,4.246795,29.985939,0.40231112,16.865767,6.499597,30.604645,-1.3356504,11.074338,8.82053,26.284227,-10.069899,5.48462,9.212575,21.49968,-14.228458,-0.28538212,2.8442163,-0.07238589,2.4664023,0.017811477,1.7370976,0.007917947,0.7298989,0.024836062,0.9659185,0.038687117,1.0964049,0.033126753,0.8439629,0.018953057,0.5839194,0.01913819,0.53455967,0.028723607,0.55436057,0.03575439,0.6403944,0.034901626,0.7820796,0.026878064,0.82678306,145.7017920759111,84.84365171907557,184.4475391868366,115.62500789012935,255.16512371807275,189.88797439206905,22.490123235505287,4.794745418312739,12.306227675451813,3.8530947408378005,12.720736231200087,2.7458546348615074,18.364037610279745,4.20256653510561,49.5180286410393,5.7326316630818805,17.429221154228564,1.7679588754245434,17.291952402669992,1.1459761448036956,1.2188056e-05,0.0002534478,0.00830304880998452,0.004554910442271101,0.0032560725,0.0012911407,0.010660227,0.0,F_R_LMA,Rhonchi,1
-760.8727,30.407784,-579.63745,-803.42487,154.24059,32.38241,207.43646,106.21738,94.1686,13.174007,121.36661,17.204615,38.262936,9.085002,63.32298,5.9754844,5.477349,18.947662,40.838707,-25.603642,-8.166621,19.575542,35.299973,-36.377605,-10.01067,14.096056,18.152943,-34.53251,-1.2703589,7.2949524,17.714626,-17.109838,13.596982,3.6213107,27.586895,3.0890746,23.32318,3.5707724,36.728615,12.181416,21.552258,5.28742,34.349983,7.8272333,14.006146,7.096404,28.274632,-4.508855,8.967748,6.347083,22.399178,-7.5666246,-0.18207371,2.5537627,-0.029002912,2.24158,0.024041899,1.4237155,0.009306052,0.9857621,0.04042816,1.3732485,0.054803878,1.3987635,0.037562165,1.0948296,0.015031345,0.78744197,0.0060330676,0.62882847,-0.0014524637,0.58042717,-0.008536163,0.6252009,-0.008363181,0.67604744,-0.0040659173,0.6177373,247.00778326970575,131.23841431235482,248.1025859504233,116.3224878011175,447.3306283862229,265.3175682311589,21.850579855243414,5.056547938119095,11.565231134308101,3.092463875517163,14.44281956319503,3.1030791627882315,18.849731076167394,4.6595887163160015,52.22209640736489,6.040871595083927,18.77039320598592,2.2619745687852513,20.04666605543589,1.3983915581846398,1.8401195e-05,0.00040484176,0.017534285506965945,0.013053601070469077,0.0018326682,0.0010973713,0.008405293,0.0,F_N_LLA,Normal,0
-750.6523,27.560612,-609.36084,-795.62335,162.47414,30.377132,207.0563,110.24724,100.986984,13.942269,125.42517,40.51261,41.764393,6.426184,55.2752,5.1998377,5.0317883,14.480326,32.40204,-25.166721,-10.9979925,15.437249,19.07074,-36.621014,-13.195209,11.4317875,9.222698,-31.899834,-4.362006,6.878698,14.354408,-18.41663,9.649708,4.559871,24.137495,-5.9266787,17.869339,4.462027,31.537403,0.7554524,15.054745,6.60655,32.7144,-2.3887863,7.516943,8.398599,26.710052,-10.205958,3.554138,7.7728305,21.041693,-15.528862,-0.1323986,2.0883875,-0.0318978,2.1472592,0.011091643,1.2806256,-0.009828501,0.7392594,0.019927137,1.1906968,0.03422041,1.2011924,0.017832985,0.8978694,0.003643825,0.68574023,0.012022773,0.6064311,0.018673694,0.57835144,0.010192624,0.67004925,-0.0031978649,0.7412647,-0.012483092,0.68174905,234.68138308662608,96.83867381674004,234.9013771783807,82.39918974252357,437.8473523969621,196.7410338142551,22.80793024198662,4.4578648920875965,14.53834595653199,4.200112100257931,13.949631641758964,3.0184928343375645,20.49369509338871,4.33788769853332,51.60656370922094,5.857841725943884,18.084650243234485,1.9017343980159527,18.128009446975668,1.1830537025089902,2.950581e-06,5.6053635e-05,0.015307541602167183,0.009418625693273161,0.0023006385,0.0009266182,0.0072062593,0.0,M_W_RUA,Wheezing,1
-596.991,29.469189,-508.74554,-647.80566,102.665565,35.4598,171.36868,39.361885,77.61266,20.682987,126.83377,15.660375,46.000473,5.4390874,71.09221,21.26516,17.504618,14.438939,42.06091,-10.300129,-0.6672161,21.290043,33.864475,-38.221718,-6.316603,20.262825,28.244318,-40.863937,-2.2632322,14.161732,24.35364,-25.36016,5.9110103,7.3187675,21.732857,-9.180591,12.949509,3.6484683,27.176804,1.1052884,16.038168,3.771546,29.403305,4.54121,15.243829,4.3315825,25.962288,2.65229,12.431283,4.5044084,25.466454,-0.8683069,0.0033033034,2.1120121,0.06134971,2.5473204,0.08486316,1.8017123,0.019101374,0.9212969,-0.021696864,1.1409535,-0.022450084,1.5354965,-0.011522459,1.5145655,-0.0021765977,1.1929376,0.008747822,0.8053713,0.010614802,0.57268053,0.0014872825,0.525461,-0.009388952,0.5431288,-0.01520361,0.5399057,195.78358039691082,110.66738588847556,205.1460155331406,111.62758242610624,376.3477242767995,232.60563274473353,21.853633469810905,4.052480906598638,10.930169239170429,3.0453599982814743,15.487052521800935,3.217559442748177,21.081465268887673,5.029138425037938,47.48435009341965,5.823792635827455,20.86680557122871,1.8121670624260744,21.52731657741084,1.4230307133780016,3.522555e-06,7.862024e-05,0.012038475957817337,0.00957360259830379,0.0060205096,0.0045947256,0.056346793,0.0,M_N_LMA,Normal,0
-797.84247,24.681969,-568.53406,-820.8221,151.88977,24.303652,208.52379,121.193085,86.557236,10.190784,114.54827,15.329145,35.2082,7.4963956,53.780815,10.477337,13.040892,14.134457,34.193794,-21.19817,3.166201,14.038799,24.444885,-30.728476,-5.0607815,9.951157,11.648666,-30.349388,-3.5564902,5.550903,9.782041,-24.04449,10.375526,3.957732,25.700245,-1.7180926,22.569021,3.8584576,35.471222,6.569706,21.908615,3.8052118,32.73192,6.6435666,14.792741,4.584226,25.823807,-2.1060162,11.240235,4.4517975,22.76972,-3.6331425,-0.24838963,3.1092343,-0.031939484,2.2374687,0.034588963,1.200306,0.009956554,0.8797926,0.021901326,1.3485061,0.028587716,1.3060164,0.011912576,0.94421476,-0.0075175413,0.66869646,-0.0045430786,0.62535137,0.005917486,0.59891087,0.0076628327,0.5891563,0.0051711877,0.6395873,0.0066476953,0.61397356,211.7004547424439,111.51300571754399,254.84677922390605,117.90162519813092,398.1809255877516,231.90066578012494,21.183866850697957,4.683425386610888,11.697711423976987,3.128003545266373,14.492927651384274,3.206228989734454,16.14142686876806,3.6242009420654586,53.805739753263076,5.673056482024639,16.534601034267673,1.6088253799701129,16.087739552115696,1.0926165890751873,2.0630092e-05,0.0003977054,0.012810202205882353,0.01023167870233475,0.0012307158,0.0005844232,0.0048719156,0.0,F_PR_LLA,Pleural Rub,1
-751.4133,33.16204,-652.5578,-812.1922,174.24542,37.411034,233.07336,107.414154,100.73545,16.639765,131.75415,52.178444,33.77876,9.241467,56.760227,-3.683353,-3.3625746,18.001799,33.450005,-40.52286,-17.88615,17.937307,18.088564,-46.91793,-20.6111,12.859039,9.122449,-42.517406,-12.963048,8.417835,9.57682,-32.706005,1.1686205,5.9486637,17.38422,-13.025602,9.962009,5.75208,26.194773,-5.309394,7.310945,8.873277,26.98592,-13.803025,0.8716193,10.491569,23.642483,-20.505398,-0.23251392,8.787714,20.287489,-22.725037,0.17388536,2.5587766,0.16861889,2.8220518,0.030953968,1.2555827,-0.041722678,0.8561862,-0.054539222,1.4579912,-0.052167874,1.4282229,-0.036363382,1.0329502,-0.014156034,0.7448865,-0.008457543,0.6634276,-0.02279916,0.7184602,-0.040795736,0.92143065,-0.04237373,1.013408,-0.02282889,0.8619723,325.57198232154934,93.12114253429303,231.70914576261893,42.50543210757186,537.1134188153057,114.52949876892002,21.33312731734374,4.706180665332934,16.5591629172925,4.494101477794635,15.619249356184618,3.1713641788592204,21.260433508075046,5.332465183461086,51.648975692258404,5.267635545997659,15.93121271105291,1.1522863506048222,15.912116015391327,1.0274566805833107,1.2152287e-06,2.176665e-06,0.02569523389125387,0.011239791336388921,0.0021221791,0.0014822226,0.008173367,0.0,M_W_RMA,Wheezing,1
